$Tulloch Br1 inflow year 2005 YC 04/11/2023,
",,,",
Jday,Inflow
91.95833333,0.736231063
92,0.736231063
92.04166667,0.736231063
92.08333333,0.736231063
92.125,0.736231063
92.16666667,0.736231063
92.20833333,0.736231063
92.25,0.736231063
92.29166667,0.736231063
92.33333333,0.736231063
92.375,0.736231063
92.41666667,0.736231063
92.45833333,0.736231063
92.5,0.736231063
92.54166667,0.736231063
92.58333333,0.736231063
92.625,0.736231063
92.66666667,0.736231063
92.70833333,0.736231063
92.75,0.736231063
92.79166667,0.736231063
92.83333333,0.736231063
92.875,0.736231063
92.91666667,0.736231063
92.95833333,0.736231063
93,0.736231063
93.04166667,0.736231063
93.08333333,0.736231063
93.125,0.736231063
93.16666667,0.736231063
93.20833333,0.736231063
93.25,0.736231063
93.29166667,0.736231063
93.33333333,0.736231063
93.375,0.736231063
93.41666667,0.736231063
93.45833333,0.736231063
93.5,0.736231063
93.54166667,0.736231063
93.58333333,0.736231063
93.625,0.736231063
93.66666667,0.736231063
93.70833333,0.736231063
93.75,0.736231063
93.79166667,0.736231063
93.83333333,0.736231063
93.875,0.736231063
93.91666667,0.736231063
93.95833333,0.736231063
94,0.736231063
94.04166667,0.736231063
94.08333333,0.736231063
94.125,0.736231063
94.16666667,0.736231063
94.20833333,0.736231063
94.25,0.736231063
94.29166667,0.736231063
94.33333333,0.736231063
94.375,0.736231063
94.41666667,0.736231063
94.45833333,0.736231063
94.5,0.736231063
94.54166667,0.736231063
94.58333333,0.736231063
94.625,0.736231063
94.66666667,0.736231063
94.70833333,0.736231063
94.75,0.736231063
94.79166667,0.736231063
94.83333333,0.736231063
94.875,0.736231063
94.91666667,0.736231063
94.95833333,0.736231063
95,0.736231063
95.04166667,0.736231063
95.08333333,0.736231063
95.125,0.736231063
95.16666667,0.736231063
95.20833333,0.736231063
95.25,0.736231063
95.29166667,0.736231063
95.33333333,0.736231063
95.375,0.736231063
95.41666667,0.736231063
95.45833333,0.736231063
95.5,0.736231063
95.54166667,0.736231063
95.58333333,0.736231063
95.625,0.736231063
95.66666667,0.736231063
95.70833333,0.736231063
95.75,0.736231063
95.79166667,0.736231063
95.83333333,0.736231063
95.875,0.736231063
95.91666667,0.736231063
95.95833333,0.736231063
96,0.736231063
96.04166667,0.736231063
96.08333333,0.736231063
96.125,0.736231063
96.16666667,0.736231063
96.20833333,0.736231063
96.25,0.736231063
96.29166667,0.736231063
96.33333333,0.736231063
96.375,0.736231063
96.41666667,0.736231063
96.45833333,0.736231063
96.5,0.736231063
96.54166667,0.736231063
96.58333333,0.736231063
96.625,0.736231063
96.66666667,2.406909245
96.70833333,1.557411865
96.75,1.557411865
96.79166667,7.985275379
96.83333333,91.46255132
96.875,95.37023928
96.91666667,95.65340507
96.95833333,96.53121903
97,94.20925952
97.04166667,7.787059323
97.08333333,0.566331587
97.125,0.566331587
97.16666667,0.566331587
97.20833333,0.566331587
97.25,5.578366133
97.29166667,44.59861249
97.33333333,48.84609939
97.375,92.99164661
97.41666667,95.71003823
97.45833333,95.68172165
97.5,95.8799377
97.54166667,94.43579216
97.58333333,53.6316013
97.625,48.39303412
97.66666667,48.47798386
97.70833333,48.47798386
97.75,48.59125018
97.79166667,50.03539572
97.83333333,96.07815376
97.875,98.25853037
97.91666667,96.8427014
97.95833333,50.43182784
98,14.10165652
98.04166667,1.30256265
98.08333333,1.217612912
98.125,1.217612912
98.16666667,1.217612912
98.20833333,1.217612912
98.25,8.494973807
98.29166667,112.1053377
98.33333333,52.92368682
98.375,49.15758176
98.41666667,49.01599887
98.45833333,48.73283307
98.5,48.13818491
98.54166667,48.78946623
98.58333333,48.95936571
98.625,48.93104913
98.66666667,48.02491859
98.70833333,48.50630044
98.75,48.19481807
98.79166667,48.36471754
98.83333333,50.03539572
98.875,92.17046581
98.91666667,47.03383831
98.95833333,4.105904007
99,0.594648167
99.04166667,0.594648167
99.08333333,0.594648167
99.125,0.594648167
99.16666667,0.594648167
99.20833333,0.594648167
99.25,0.594648167
99.29166667,0.594648167
99.33333333,0.594648167
99.375,0.594648167
99.41666667,0.594648167
99.45833333,0.594648167
99.5,0.594648167
99.54166667,0.594648167
99.58333333,0.594648167
99.625,8.013591958
99.66666667,104.006796
99.70833333,108.7922979
99.75,108.7073482
99.79166667,108.7356647
99.83333333,110.0099108
99.875,109.9249611
99.91666667,109.3303129
99.95833333,105.96064
100,9.457737505
100.0416667,0.962763698
100.0833333,0.962763698
100.125,0.962763698
100.1666667,0.962763698
100.2083333,0.962763698
100.25,0.962763698
100.2916667,0.962763698
