$NML dam release year 2005 YC 03/22/2023,,,
",,,",,,
Jday,spillway,upper intake,lower intake
87.70833333,0.001,0.736231063,0.001
87.75,0.001,0.736231063,0.001
87.79166667,0.001,0.736231063,0.001
87.83333333,0.001,0.736231063,0.001
87.875,0.001,0.736231063,0.001
87.91666667,0.001,0.736231063,0.001
87.95833333,0.001,0.736231063,0.001
88,0.001,0.736231063,0.001
88.04166667,0.001,0.736231063,0.001
88.08333333,0.001,0.736231063,0.001
88.125,0.001,0.736231063,0.001
88.16666667,0.001,0.736231063,0.001
88.20833333,0.001,0.736231063,0.001
88.25,0.001,0.736231063,0.001
88.29166667,0.001,0.736231063,0.001
88.33333333,0.001,0.736231063,0.001
88.375,0.001,0.736231063,0.001
88.41666667,0.001,0.736231063,0.001
88.45833333,0.001,0.736231063,0.001
88.5,0.001,0.736231063,0.001
88.54166667,0.001,0.736231063,0.001
88.58333333,0.001,0.736231063,0.001
88.625,0.001,0.736231063,0.001
88.66666667,0.001,0.736231063,0.001
88.70833333,0.001,0.736231063,0.001
88.75,0.001,0.736231063,0.001
88.79166667,0.001,0.736231063,0.001
88.83333333,0.001,0.736231063,0.001
88.875,0.001,0.736231063,0.001
88.91666667,0.001,0.736231063,0.001
88.95833333,0.001,0.736231063,0.001
89,0.001,0.736231063,0.001
89.04166667,0.001,0.736231063,0.001
89.08333333,0.001,0.736231063,0.001
89.125,0.001,0.736231063,0.001
89.16666667,0.001,0.736231063,0.001
89.20833333,0.001,0.736231063,0.001
89.25,0.001,0.736231063,0.001
89.29166667,0.001,0.736231063,0.001
89.33333333,0.001,0.736231063,0.001
89.375,0.001,0.736231063,0.001
89.41666667,0.001,0.736231063,0.001
89.45833333,0.001,0.736231063,0.001
89.5,0.001,0.736231063,0.001
89.54166667,0.001,0.736231063,0.001
89.58333333,0.001,0.736231063,0.001
89.625,0.001,0.736231063,0.001
89.66666667,0.001,0.736231063,0.001
89.70833333,0.001,0.736231063,0.001
89.75,0.001,0.736231063,0.001
89.79166667,0.001,0.736231063,0.001
89.83333333,0.001,0.736231063,0.001
89.875,0.001,0.736231063,0.001
89.91666667,0.001,0.736231063,0.001
89.95833333,0.001,0.736231063,0.001
90,0.001,0.736231063,0.001
90.04166667,0.001,0.736231063,0.001
90.08333333,0.001,0.736231063,0.001
90.125,0.001,0.736231063,0.001
90.16666667,0.001,0.736231063,0.001
90.20833333,0.001,0.736231063,0.001
90.25,0.001,0.736231063,0.001
90.29166667,0.001,0.736231063,0.001
90.33333333,0.001,0.736231063,0.001
90.375,0.001,0.736231063,0.001
90.41666667,0.001,0.736231063,0.001
90.45833333,0.001,0.736231063,0.001
90.5,0.001,0.736231063,0.001
90.54166667,0.001,0.736231063,0.001
90.58333333,0.001,0.736231063,0.001
90.625,0.001,0.736231063,0.001
90.66666667,0.001,0.736231063,0.001
90.70833333,0.001,0.736231063,0.001
90.75,0.001,0.736231063,0.001
90.79166667,0.001,0.736231063,0.001
90.83333333,0.001,0.736231063,0.001
90.875,0.001,0.736231063,0.001
90.91666667,0.001,0.736231063,0.001
90.95833333,0.001,0.736231063,0.001
91,0.001,0.736231063,0.001
91.04166667,0.001,0.736231063,0.001
91.08333333,0.001,0.736231063,0.001
91.125,0.001,0.736231063,0.001
91.16666667,0.001,0.736231063,0.001
91.20833333,0.001,0.736231063,0.001
91.25,0.001,0.736231063,0.001
91.29166667,0.001,0.736231063,0.001
91.33333333,0.001,0.736231063,0.001
91.375,0.001,0.736231063,0.001
91.41666667,0.001,0.736231063,0.001
91.45833333,0.001,0.736231063,0.001
91.5,0.001,0.736231063,0.001
91.54166667,0.001,0.736231063,0.001
91.58333333,0.001,0.736231063,0.001
91.625,0.001,0.736231063,0.001
91.66666667,0.001,0.736231063,0.001
91.70833333,0.001,0.736231063,0.001
91.75,0.001,0.736231063,0.001
91.79166667,0.001,0.736231063,0.001
91.83333333,0.001,0.736231063,0.001
91.875,0.001,0.736231063,0.001
91.91666667,0.001,0.736231063,0.001
91.95833333,0.001,0.736231063,0.001
92,0.001,0.736231063,0.001
92.04166667,0.001,0.736231063,0.001
92.08333333,0.001,0.736231063,0.001
92.125,0.001,0.736231063,0.001
92.16666667,0.001,0.736231063,0.001
92.20833333,0.001,0.736231063,0.001
92.25,0.001,0.736231063,0.001
92.29166667,0.001,0.736231063,0.001
92.33333333,0.001,0.736231063,0.001
92.375,0.001,0.736231063,0.001
92.41666667,0.001,0.736231063,0.001
92.45833333,0.001,0.736231063,0.001
92.5,0.001,0.736231063,0.001
92.54166667,0.001,0.736231063,0.001
92.58333333,0.001,0.736231063,0.001
92.625,0.001,0.736231063,0.001
92.66666667,0.001,0.736231063,0.001
92.70833333,0.001,0.736231063,0.001
92.75,0.001,0.736231063,0.001
92.79166667,0.001,0.736231063,0.001
92.83333333,0.001,0.736231063,0.001
92.875,0.001,0.736231063,0.001
92.91666667,0.001,0.736231063,0.001
92.95833333,0.001,0.736231063,0.001
93,0.001,0.736231063,0.001
93.04166667,0.001,0.736231063,0.001
93.08333333,0.001,0.736231063,0.001
93.125,0.001,0.736231063,0.001
93.16666667,0.001,0.736231063,0.001
93.20833333,0.001,0.736231063,0.001
93.25,0.001,0.736231063,0.001
93.29166667,0.001,0.736231063,0.001
93.33333333,0.001,0.736231063,0.001
93.375,0.001,0.736231063,0.001
93.41666667,0.001,0.736231063,0.001
93.45833333,0.001,0.736231063,0.001
93.5,0.001,0.736231063,0.001
93.54166667,0.001,0.736231063,0.001
93.58333333,0.001,0.736231063,0.001
93.625,0.001,0.736231063,0.001
93.66666667,0.001,0.736231063,0.001
93.70833333,0.001,0.736231063,0.001
93.75,0.001,0.736231063,0.001
93.79166667,0.001,0.736231063,0.001
93.83333333,0.001,0.736231063,0.001
93.875,0.001,0.736231063,0.001
93.91666667,0.001,0.736231063,0.001
93.95833333,0.001,0.736231063,0.001
94,0.001,0.736231063,0.001
94.04166667,0.001,0.736231063,0.001
94.08333333,0.001,0.736231063,0.001
94.125,0.001,0.736231063,0.001
94.16666667,0.001,0.736231063,0.001
94.20833333,0.001,0.736231063,0.001
94.25,0.001,0.736231063,0.001
94.29166667,0.001,0.736231063,0.001
94.33333333,0.001,0.736231063,0.001
94.375,0.001,0.736231063,0.001
94.41666667,0.001,0.736231063,0.001
94.45833333,0.001,0.736231063,0.001
94.5,0.001,0.736231063,0.001
94.54166667,0.001,0.736231063,0.001
94.58333333,0.001,0.736231063,0.001
94.625,0.001,0.736231063,0.001
94.66666667,0.001,0.736231063,0.001
94.70833333,0.001,0.736231063,0.001
94.75,0.001,0.736231063,0.001
94.79166667,0.001,0.736231063,0.001
94.83333333,0.001,0.736231063,0.001
94.875,0.001,0.736231063,0.001
94.91666667,0.001,0.736231063,0.001
94.95833333,0.001,0.736231063,0.001
95,0.001,0.736231063,0.001
95.04166667,0.001,0.736231063,0.001
95.08333333,0.001,0.736231063,0.001
95.125,0.001,0.736231063,0.001
95.16666667,0.001,0.736231063,0.001
95.20833333,0.001,0.736231063,0.001
95.25,0.001,0.736231063,0.001
95.29166667,0.001,0.736231063,0.001
95.33333333,0.001,0.736231063,0.001
95.375,0.001,0.736231063,0.001
95.41666667,0.001,0.736231063,0.001
95.45833333,0.001,0.736231063,0.001
95.5,0.001,0.736231063,0.001
95.54166667,0.001,0.736231063,0.001
95.58333333,0.001,0.736231063,0.001
95.625,0.001,0.736231063,0.001
95.66666667,0.001,0.736231063,0.001
95.70833333,0.001,0.736231063,0.001
95.75,0.001,0.736231063,0.001
95.79166667,0.001,0.736231063,0.001
95.83333333,0.001,0.736231063,0.001
95.875,0.001,0.736231063,0.001
95.91666667,0.001,0.736231063,0.001
95.95833333,0.001,0.736231063,0.001
96,0.001,0.736231063,0.001
96.04166667,0.001,0.736231063,0.001
96.08333333,0.001,0.736231063,0.001
96.125,0.001,0.736231063,0.001
96.16666667,0.001,0.736231063,0.001
96.20833333,0.001,0.736231063,0.001
96.25,0.001,0.736231063,0.001
96.29166667,0.001,0.736231063,0.001
96.33333333,0.001,0.736231063,0.001
96.375,0.001,0.736231063,0.001
96.41666667,0.001,0.736231063,0.001
96.45833333,0.001,0.736231063,0.001
96.5,0.001,0.736231063,0.001
96.54166667,0.001,0.736231063,0.001
96.58333333,0.001,0.736231063,0.001
96.625,0.001,0.736231063,0.001
96.66666667,0.001,2.406909245,0.001
96.70833333,0.001,1.557411865,0.001
96.75,0.001,1.557411865,0.001
96.79166667,0.001,7.985275379,0.001
96.83333333,0.001,91.46255132,0.001
96.875,0.001,95.37023928,0.001
96.91666667,0.001,95.65340507,0.001
96.95833333,0.001,96.53121903,0.001
97,0.001,94.20925952,0.001
97.04166667,0.001,7.787059323,0.001
97.08333333,0.001,0.566331587,0.001
97.125,0.001,0.566331587,0.001
97.16666667,0.001,0.566331587,0.001
97.20833333,0.001,0.566331587,0.001
97.25,0.001,5.578366133,0.001
97.29166667,0.001,44.59861249,0.001
97.33333333,0.001,48.84609939,0.001
97.375,0.001,92.99164661,0.001
97.41666667,0.001,95.71003823,0.001
97.45833333,0.001,95.68172165,0.001
97.5,0.001,95.8799377,0.001
97.54166667,0.001,94.43579216,0.001
97.58333333,0.001,53.6316013,0.001
97.625,0.001,48.39303412,0.001
97.66666667,0.001,48.47798386,0.001
97.70833333,0.001,48.47798386,0.001
97.75,0.001,48.59125018,0.001
97.79166667,0.001,50.03539572,0.001
97.83333333,0.001,96.07815376,0.001
97.875,0.001,98.25853037,0.001
97.91666667,0.001,96.8427014,0.001
97.95833333,0.001,50.43182784,0.001
98,0.001,14.10165652,0.001
98.04166667,0.001,1.30256265,0.001
98.08333333,0.001,1.217612912,0.001
98.125,0.001,1.217612912,0.001
98.16666667,0.001,1.217612912,0.001
98.20833333,0.001,1.217612912,0.001
98.25,0.001,8.494973807,0.001
98.29166667,0.001,112.1053377,0.001
98.33333333,0.001,52.92368682,0.001
98.375,0.001,49.15758176,0.001
98.41666667,0.001,49.01599887,0.001
98.45833333,0.001,48.73283307,0.001
98.5,0.001,48.13818491,0.001
98.54166667,0.001,48.78946623,0.001
98.58333333,0.001,48.95936571,0.001
98.625,0.001,48.93104913,0.001
98.66666667,0.001,48.02491859,0.001
98.70833333,0.001,48.50630044,0.001
98.75,0.001,48.19481807,0.001
98.79166667,0.001,48.36471754,0.001
98.83333333,0.001,50.03539572,0.001
98.875,0.001,92.17046581,0.001
98.91666667,0.001,47.03383831,0.001
98.95833333,0.001,4.105904007,0.001
99,0.001,0.594648167,0.001
99.04166667,0.001,0.594648167,0.001
99.08333333,0.001,0.594648167,0.001
99.125,0.001,0.594648167,0.001
99.16666667,0.001,0.594648167,0.001
99.20833333,0.001,0.594648167,0.001
99.25,0.001,0.594648167,0.001
99.29166667,0.001,0.594648167,0.001
99.33333333,0.001,0.594648167,0.001
99.375,0.001,0.594648167,0.001
99.41666667,0.001,0.594648167,0.001
99.45833333,0.001,0.594648167,0.001
99.5,0.001,0.594648167,0.001
99.54166667,0.001,0.594648167,0.001
99.58333333,0.001,0.594648167,0.001
99.625,0.001,8.013591958,0.001
99.66666667,0.001,104.006796,0.001
99.70833333,0.001,108.7922979,0.001
99.75,0.001,108.7073482,0.001
99.79166667,0.001,108.7356647,0.001
99.83333333,0.001,110.0099108,0.001
99.875,0.001,109.9249611,0.001
99.91666667,0.001,109.3303129,0.001
99.95833333,0.001,105.96064,0.001
100,0.001,9.457737505,0.001
100.0416667,0.001,0.962763698,0.001
100.0833333,0.001,0.962763698,0.001
100.125,0.001,0.962763698,0.001
100.1666667,0.001,0.962763698,0.001
100.2083333,0.001,0.962763698,0.001
100.25,0.001,0.962763698,0.001
100.2916667,0.001,0.962763698,0.001
100.3333333,0.001,0.962763698,0.001
100.375,0.001,0.962763698,0.001
100.4166667,0.001,0.962763698,0.001
100.4583333,0.001,0.962763698,0.001
100.5,0.001,0.962763698,0.001
100.5416667,0.001,0.962763698,0.001
100.5833333,0.001,0.962763698,0.001
100.625,0.001,0.962763698,0.001
100.6666667,0.001,0.962763698,0.001
100.7083333,0.001,0.962763698,0.001
100.75,0.001,8.410024069,0.001
100.7916667,0.001,89.56534051,0.001
100.8333333,0.001,111.4823729,0.001
100.875,0.001,111.9071216,0.001
100.9166667,0.001,92.48194818,0.001
100.9583333,0.001,8.013591958,0.001
101,0.001,0.849497381,0.001
101.0416667,0.001,0.849497381,0.001
101.0833333,0.001,0.849497381,0.001
101.125,0.001,0.849497381,0.001
101.1666667,0.001,0.849497381,0.001
101.2083333,0.001,0.849497381,0.001
101.25,0.001,0.849497381,0.001
101.2916667,0.001,0.849497381,0.001
101.3333333,0.001,0.849497381,0.001
101.375,0.001,0.849497381,0.001
101.4166667,0.001,0.849497381,0.001
101.4583333,0.001,0.849497381,0.001
101.5,0.001,0.849497381,0.001
101.5416667,0.001,0.849497381,0.001
101.5833333,0.001,6.144697721,0.001
101.625,0.001,24.21067535,0.001
101.6666667,0.001,44.93841144,0.001
101.7083333,0.001,50.00707914,0.001
101.75,0.001,102.4777007,0.001
101.7916667,0.001,104.7713436,0.001
101.8333333,0.001,95.37023928,0.001
101.875,0.001,107.7445845,0.001
101.9166667,0.001,96.38963613,0.001
101.9583333,0.001,8.041908537,0.001
102,0.001,1.019396857,0.001
102.0416667,0.001,1.019396857,0.001
102.0833333,0.001,1.019396857,0.001
102.125,0.001,1.019396857,0.001
102.1666667,0.001,1.019396857,0.001
102.2083333,0.001,1.019396857,0.001
102.25,0.001,1.019396857,0.001
102.2916667,0.001,1.019396857,0.001
102.3333333,0.001,1.019396857,0.001
102.375,0.001,8.126858276,0.001
102.4166667,0.001,92.02888291,0.001
102.4583333,0.001,96.47458587,0.001
102.5,0.001,51.33795837,0.001
102.5416667,0.001,48.93104913,0.001
102.5833333,0.001,48.13818491,0.001
102.625,0.001,47.85501911,0.001
102.6666667,0.001,47.7417528,0.001
102.7083333,0.001,47.7417528,0.001
102.75,0.001,47.7417528,0.001
102.7916667,0.001,46.7789891,0.001
102.8333333,0.001,4.502336118,0.001
102.875,0.001,0.764547643,0.001
102.9166667,0.001,0.764547643,0.001
102.9583333,0.001,0.764547643,0.001
103,0.001,0.764547643,0.001
103.0416667,0.001,0.764547643,0.001
103.0833333,0.001,0.764547643,0.001
103.125,0.001,0.764547643,0.001
103.1666667,0.001,0.764547643,0.001
103.2083333,0.001,0.764547643,0.001
103.25,0.001,0.764547643,0.001
103.2916667,0.001,0.764547643,0.001
103.3333333,0.001,0.764547643,0.001
103.375,0.001,0.764547643,0.001
103.4166667,0.001,0.764547643,0.001
103.4583333,0.001,0.764547643,0.001
103.5,0.001,0.764547643,0.001
103.5416667,0.001,0.764547643,0.001
103.5833333,0.001,0.764547643,0.001
103.625,0.001,0.764547643,0.001
103.6666667,0.001,0.764547643,0.001
103.7083333,0.001,0.764547643,0.001
103.75,0.001,0.764547643,0.001
103.7916667,0.001,0.764547643,0.001
103.8333333,0.001,0.764547643,0.001
103.875,0.001,0.764547643,0.001
103.9166667,0.001,0.764547643,0.001
103.9583333,0.001,0.764547643,0.001
104,0.001,0.764547643,0.001
104.0416667,0.001,0.764547643,0.001
104.0833333,0.001,0.764547643,0.001
104.125,0.001,0.764547643,0.001
104.1666667,0.001,0.792864222,0.001
104.2083333,0.001,0.764547643,0.001
104.25,0.001,0.764547643,0.001
104.2916667,0.001,0.792864222,0.001
104.3333333,0.001,0.764547643,0.001
104.375,0.001,0.792864222,0.001
104.4166667,0.001,0.764547643,0.001
104.4583333,0.001,0.792864222,0.001
104.5,0.001,6.003114824,0.001
104.5416667,0.001,44.79682854,0.001
104.5833333,0.001,46.66572278,0.001
104.625,0.001,46.52413988,0.001
104.6666667,0.001,47.34532069,0.001
104.7083333,0.001,47.14710463,0.001
104.75,0.001,47.54353674,0.001
104.7916667,0.001,47.31700411,0.001
104.8333333,0.001,50.09202888,0.001
104.875,0.001,104.7147105,0.001
104.9166667,0.001,107.9711171,0.001
104.9583333,0.001,94.0959932,0.001
105,0.001,49.41243098,0.001
105.0416667,0.001,5.436783237,0.001
105.0833333,0.001,0.934447119,0.001
105.125,0.001,0.934447119,0.001
105.1666667,0.001,0.934447119,0.001
105.2083333,0.001,0.934447119,0.001
105.25,0.001,0.934447119,0.001
105.2916667,0.001,0.934447119,0.001
105.3333333,0.001,0.934447119,0.001
105.375,0.001,0.934447119,0.001
105.4166667,0.001,0.934447119,0.001
105.4583333,0.001,0.934447119,0.001
105.5,0.001,0.934447119,0.001
105.5416667,0.001,0.934447119,0.001
105.5833333,0.001,0.934447119,0.001
105.625,0.001,0.934447119,0.001
105.6666667,0.001,8.155174855,0.001
105.7083333,0.001,98.88149512,0.001
105.75,0.001,103.6103639,0.001
105.7916667,0.001,102.8741328,0.001
105.8333333,0.001,103.8368965,0.001
105.875,0.001,99.95752513,0.001
105.9166667,0.001,8.35339091,0.001
105.9583333,0.001,0.792864222,0.001
106,0.001,0.792864222,0.001
106.0416667,0.001,0.792864222,0.001
106.0833333,0.001,0.792864222,0.001
106.125,0.001,0.792864222,0.001
106.1666667,0.001,0.792864222,0.001
106.2083333,0.001,0.792864222,0.001
106.25,0.001,0.792864222,0.001
106.2916667,0.001,0.792864222,0.001
106.3333333,0.001,0.792864222,0.001
106.375,0.001,0.792864222,0.001
106.4166667,0.001,0.792864222,0.001
106.4583333,0.001,0.792864222,0.001
106.5,0.001,0.792864222,0.001
106.5416667,0.001,0.792864222,0.001
106.5833333,0.001,0.792864222,0.001
106.625,0.001,0.792864222,0.001
106.6666667,0.001,0.792864222,0.001
106.7083333,0.001,7.92864222,0.001
106.75,0.001,98.14526405,0.001
106.7916667,0.001,102.6759167,0.001
106.8333333,0.001,103.9784794,0.001
106.875,0.001,103.6103639,0.001
106.9166667,0.001,100.1557412,0.001
106.9583333,0.001,7.985275379,0.001
107,0.001,0.679597905,0.001
107.0416667,0.001,0.679597905,0.001
107.0833333,0.001,0.679597905,0.001
107.125,0.001,0.679597905,0.001
107.1666667,0.001,0.679597905,0.001
107.2083333,0.001,0.679597905,0.001
107.25,0.001,0.679597905,0.001
107.2916667,0.001,0.679597905,0.001
107.3333333,0.001,0.679597905,0.001
107.375,0.001,0.679597905,0.001
107.4166667,0.001,0.679597905,0.001
107.4583333,0.001,0.679597905,0.001
107.5,0.001,0.679597905,0.001
107.5416667,0.001,0.679597905,0.001
107.5833333,0.001,0.679597905,0.001
107.625,0.001,0.679597905,0.001
107.6666667,0.001,0.679597905,0.001
107.7083333,0.001,0.679597905,0.001
107.75,0.001,0.679597905,0.001
107.7916667,0.001,0.679597905,0.001
107.8333333,0.001,0.679597905,0.001
107.875,0.001,0.679597905,0.001
107.9166667,0.001,0.679597905,0.001
107.9583333,0.001,0.679597905,0.001
108,0.001,0.679597905,0.001
108.0416667,0.001,0.679597905,0.001
108.0833333,0.001,0.679597905,0.001
108.125,0.001,0.679597905,0.001
108.1666667,0.001,0.679597905,0.001
108.2083333,0.001,0.679597905,0.001
108.25,0.001,0.679597905,0.001
108.2916667,0.001,0.679597905,0.001
108.3333333,0.001,0.679597905,0.001
108.375,0.001,0.679597905,0.001
108.4166667,0.001,0.679597905,0.001
108.4583333,0.001,0.679597905,0.001
108.5,0.001,0.679597905,0.001
108.5416667,0.001,7.305677474,0.001
108.5833333,0.001,87.97961206,0.001
108.625,0.001,93.4163953,0.001
108.6666667,0.001,93.35976214,0.001
108.7083333,0.001,93.30312898,0.001
108.75,0.001,93.24649582,0.001
108.7916667,0.001,93.2748124,0.001
108.8333333,0.001,93.4163953,0.001
108.875,0.001,93.04827977,0.001
108.9166667,0.001,90.07503894,0.001
108.9583333,0.001,7.305677474,0.001
109,0.001,0.736231063,0.001
109.0416667,0.001,0.736231063,0.001
109.0833333,0.001,0.736231063,0.001
109.125,0.001,0.736231063,0.001
109.1666667,0.001,0.736231063,0.001
109.2083333,0.001,0.736231063,0.001
109.25,0.001,0.736231063,0.001
109.2916667,0.001,0.736231063,0.001
109.3333333,0.001,0.736231063,0.001
109.375,0.001,0.736231063,0.001
109.4166667,0.001,9.627636981,0.001
109.4583333,0.001,88.43267733,0.001
109.5,0.001,93.38807872,0.001
109.5416667,0.001,94.88885743,0.001
109.5833333,0.001,95.39855585,0.001
109.625,0.001,95.73835481,0.001
109.6666667,0.001,96.67280193,0.001
109.7083333,0.001,96.27636981,0.001
109.75,0.001,96.1631035,0.001
109.7916667,0.001,96.30468639,0.001
109.8333333,0.001,96.55953561,0.001
109.875,0.001,96.47458587,0.001
109.9166667,0.001,96.10647034,0.001
109.9583333,0.001,96.50290245,0.001
110,0.001,105.0261928,0.001
110.0416667,0.001,5.040351126,0.001
110.0833333,0.001,0.651281325,0.001
110.125,0.001,0.651281325,0.001
110.1666667,0.001,0.651281325,0.001
110.2083333,0.001,0.651281325,0.001
110.25,0.001,0.651281325,0.001
110.2916667,0.001,0.651281325,0.001
110.3333333,0.001,0.651281325,0.001
110.375,0.001,0.651281325,0.001
110.4166667,0.001,0.651281325,0.001
110.4583333,0.001,0.651281325,0.001
110.5,0.001,0.651281325,0.001
110.5416667,0.001,0.651281325,0.001
110.5833333,0.001,0.651281325,0.001
110.625,0.001,0.651281325,0.001
110.6666667,0.001,7.220727736,0.001
110.7083333,0.001,101.3167209,0.001
110.75,0.001,101.9396857,0.001
110.7916667,0.001,101.7981028,0.001
110.8333333,0.001,102.1662183,0.001
110.875,0.001,101.9396857,0.001
110.9166667,0.001,101.6565199,0.001
110.9583333,0.001,104.1766955,0.001
111,0.001,36.92481948,0.001
111.0416667,0.001,1.444145547,0.001
111.0833333,0.001,0.764547643,0.001
111.125,0.001,0.764547643,0.001
111.1666667,0.001,0.764547643,0.001
111.2083333,0.001,0.764547643,0.001
111.25,0.001,0.764547643,0.001
111.2916667,0.001,0.764547643,0.001
111.3333333,0.001,7.249044315,0.001
111.375,0.001,46.09939119,0.001
111.4166667,0.001,48.19481807,0.001
111.4583333,0.001,47.93996885,0.001
111.5,0.001,48.05323517,0.001
111.5416667,0.001,48.05323517,0.001
111.5833333,0.001,47.91165227,0.001
111.625,0.001,48.19481807,0.001
111.6666667,0.001,48.08155175,0.001
111.7083333,0.001,47.71343622,0.001
111.75,0.001,69.06413705,0.001
111.7916667,0.001,103.2705649,0.001
111.8333333,0.001,102.4777007,0.001
111.875,0.001,102.5626504,0.001
111.9166667,0.001,102.7042333,0.001
111.9583333,0.001,20.50120345,0.001
112,0.001,0.962763698,0.001
112.0416667,0.001,0.962763698,0.001
112.0833333,0.001,0.962763698,0.001
112.125,0.001,0.962763698,0.001
112.1666667,0.001,0.962763698,0.001
112.2083333,0.001,0.962763698,0.001
112.25,0.001,0.962763698,0.001
112.2916667,0.001,0.962763698,0.001
112.3333333,0.001,0.962763698,0.001
112.375,0.001,6.059747982,0.001
112.4166667,0.001,42.89961773,0.001
112.4583333,0.001,43.91901458,0.001
112.5,0.001,79.48463826,0.001
112.5416667,0.001,92.82174713,0.001
112.5833333,0.001,26.10788617,0.001
112.625,0.001,92.79343055,0.001
112.6666667,0.001,93.67124451,0.001
112.7083333,0.001,102.3361178,0.001
112.75,0.001,102.3361178,0.001
112.7916667,0.001,102.1945349,0.001
112.8333333,0.001,93.69956109,0.001
112.875,0.001,95.00212374,0.001
112.9166667,0.001,96.30468639,0.001
112.9583333,0.001,1.33087923,0.001
113,0.001,0.396432111,0.001
113.0416667,0.001,0.396432111,0.001
113.0833333,0.001,0.396432111,0.001
113.125,0.001,0.396432111,0.001
113.1666667,0.001,0.396432111,0.001
113.2083333,0.001,0.396432111,0.001
113.25,0.001,0.396432111,0.001
113.2916667,0.001,0.396432111,0.001
113.3333333,0.001,0.396432111,0.001
113.375,0.001,0.396432111,0.001
113.4166667,0.001,0.396432111,0.001
113.4583333,0.001,0.396432111,0.001
113.5,0.001,0.396432111,0.001
113.5416667,0.001,0.396432111,0.001
113.5833333,0.001,0.396432111,0.001
113.625,0.001,5.606682713,0.001
113.6666667,0.001,47.62848648,0.001
113.7083333,0.001,105.1111426,0.001
113.75,0.001,108.8772476,0.001
113.7916667,0.001,108.9621974,0.001
113.8333333,0.001,115.8997593,0.001
113.875,0.001,115.8431262,0.001
113.9166667,0.001,115.2767946,0.001
113.9583333,0.001,47.99660201,0.001
114,0.001,7.588843268,0.001
114.0416667,0.001,0.396432111,0.001
114.0833333,0.001,0.396432111,0.001
114.125,0.001,0.396432111,0.001
114.1666667,0.001,0.396432111,0.001
114.2083333,0.001,0.396432111,0.001
114.25,0.001,0.396432111,0.001
114.2916667,0.001,0.396432111,0.001
114.3333333,0.001,0.396432111,0.001
114.375,0.001,0.396432111,0.001
114.4166667,0.001,0.396432111,0.001
114.4583333,0.001,0.396432111,0.001
114.5,0.001,0.396432111,0.001
114.5416667,0.001,0.396432111,0.001
114.5833333,0.001,3.001557412,0.001
114.625,0.001,46.7789891,0.001
114.6666667,0.001,50.3468781,0.001
114.7083333,0.001,105.1394592,0.001
114.75,0.001,118.8730001,0.001
114.7916667,0.001,118.9579499,0.001
114.8333333,0.001,118.7031007,0.001
114.875,0.001,116.0979754,0.001
114.9166667,0.001,45.30652697,0.001
114.9583333,0.001,0.396432111,0.001
115,0.001,0.396432111,0.001
115.0416667,0.001,0.396432111,0.001
115.0833333,0.001,0.396432111,0.001
115.125,0.001,0.396432111,0.001
115.1666667,0.001,0.396432111,0.001
115.2083333,0.001,0.396432111,0.001
115.25,0.001,0.396432111,0.001
115.2916667,0.001,0.396432111,0.001
115.3333333,0.001,0.396432111,0.001
115.375,0.001,0.396432111,0.001
115.4166667,0.001,0.396432111,0.001
115.4583333,0.001,2.435225825,0.001
115.5,0.001,41.48378876,0.001
115.5416667,0.001,42.70140167,0.001
115.5833333,0.001,42.87130115,0.001
115.625,0.001,46.4958233,0.001
115.6666667,0.001,47.34532069,0.001
115.7083333,0.001,102.0246354,0.001
115.75,0.001,99.81594223,0.001
115.7916667,0.001,48.47798386,0.001
115.8333333,0.001,53.34843551,0.001
115.875,0.001,108.2825995,0.001
115.9166667,0.001,107.6879513,0.001
115.9583333,0.001,104.0351126,0.001
116,0.001,7.164094577,0.001
116.0416667,0.001,0.396432111,0.001
116.0833333,0.001,0.396432111,0.001
116.125,0.001,0.396432111,0.001
116.1666667,0.001,0.396432111,0.001
116.2083333,0.001,0.396432111,0.001
116.25,0.001,0.396432111,0.001
116.2916667,0.001,0.396432111,0.001
116.3333333,0.001,0.396432111,0.001
116.375,0.001,0.396432111,0.001
116.4166667,0.001,0.001,0.001
116.4583333,0.001,5.804898768,0.001
116.5,0.001,106.8101373,0.001
116.5416667,0.001,110.604559,0.001
116.5833333,0.001,110.5196092,0.001
116.625,0.001,109.528529,0.001
116.6666667,0.001,110.4346595,0.001
116.7083333,0.001,111.2841569,0.001
116.75,0.001,111.878805,0.001
116.7916667,0.001,111.6522724,0.001
116.8333333,0.001,111.8504885,0.001
116.875,0.001,9.457737505,0.001
116.9166667,0.001,0.396432111,0.001
116.9583333,0.001,0.396432111,0.001
117,0.001,0.396432111,0.001
117.0416667,0.001,0.396432111,0.001
117.0833333,0.001,0.396432111,0.001
117.125,0.001,0.396432111,0.001
117.1666667,0.001,0.396432111,0.001
117.2083333,0.001,0.396432111,0.001
117.25,0.001,0.396432111,0.001
117.2916667,0.001,0.396432111,0.001
117.3333333,0.001,0.396432111,0.001
117.375,0.001,0.396432111,0.001
117.4166667,0.001,8.070225117,0.001
117.4583333,0.001,43.69248195,0.001
117.5,0.001,46.21265751,0.001
117.5416667,0.001,46.75067252,0.001
117.5833333,0.001,47.09047147,0.001
117.625,0.001,47.40195384,0.001
117.6666667,0.001,49.5256973,0.001
117.7083333,0.001,100.5521733,0.001
117.75,0.001,102.8458162,0.001
117.7916667,0.001,102.2511681,0.001
117.8333333,0.001,102.5343339,0.001
117.875,0.001,102.3644344,0.001
