$used Ripon Tw  for Tulloch qdt Tw year 2006  YC 04/10/2023,
",,,",
Jday,Inflow Tw
160,14.385
160.0416667,14.29
160.0833333,14.146
160.125,14.026
160.1666667,13.906
160.2083333,13.81
160.25,13.714
160.2916667,13.642
160.3333333,13.594
160.375,13.594
160.4166667,13.642
160.4583333,13.762
160.5,13.906
160.5416667,14.122
160.5833333,14.314
160.625,14.481
160.6666667,14.625
160.7083333,14.697
160.75,14.745
160.7916667,14.768
160.8333333,14.745
160.875,14.697
160.9166667,14.625
160.9583333,14.553
161,14.481
161.0416667,14.385
161.0833333,14.266
161.125,14.146
161.1666667,14.026
161.2083333,13.93
161.25,13.858
161.2916667,13.81
161.3333333,13.786
161.375,13.81
161.4166667,13.93
161.4583333,14.05
161.5,14.194
161.5416667,14.385
161.5833333,14.553
161.625,14.721
161.6666667,14.864
161.7083333,14.96
161.75,14.984
161.7916667,14.96
161.8333333,14.912
161.875,14.816
161.9166667,14.745
161.9583333,14.649
162,14.553
162.0416667,14.457
162.0833333,14.337
162.125,14.194
162.1666667,14.074
162.2083333,13.978
162.25,13.906
162.2916667,13.858
162.3333333,13.858
162.375,13.882
162.4166667,13.978
162.4583333,14.098
162.5,14.242
162.5416667,14.433
162.5833333,14.601
162.625,14.768
162.6666667,14.888
162.7083333,14.96
162.75,14.984
162.7916667,14.96
162.8333333,14.912
162.875,14.84
162.9166667,14.745
162.9583333,14.673
163,14.577
163.0416667,14.481
163.0833333,14.361
163.125,14.242
163.1666667,14.122
163.2083333,14.026
163.25,13.978
163.2916667,13.978
163.3333333,14.002
163.375,14.05
163.4166667,14.098
163.4583333,14.194
163.5,14.242
163.5416667,14.361
163.5833333,14.433
163.625,14.577
163.6666667,14.721
163.7083333,14.768
163.75,14.745
163.7916667,14.697
163.8333333,14.625
163.875,14.553
163.9166667,14.481
163.9583333,14.385
164,14.266
164.0416667,14.146
164.0833333,14.05
164.125,13.954
164.1666667,13.858
164.2083333,13.738
164.25,13.642
164.2916667,13.594
164.3333333,13.618
164.375,13.642
164.4166667,13.738
164.4583333,13.786
164.5,13.834
164.5416667,13.93
164.5833333,14.05
164.625,14.17
164.6666667,14.218
164.7083333,14.29
164.75,14.314
164.7916667,14.242
164.8333333,14.17
164.875,14.146
164.9166667,14.074
164.9583333,14.002
165,13.906
165.0416667,13.81
165.0833333,13.738
165.125,13.618
165.1666667,13.497
165.2083333,13.401
165.25,13.353
165.2916667,13.281
165.3333333,13.257
165.375,13.281
165.4166667,13.353
165.4583333,13.497
165.5,13.666
165.5416667,13.882
165.5833333,14.098
165.625,14.266
165.6666667,14.385
165.7083333,14.409
165.75,14.409
165.7916667,14.433
165.8333333,14.457
165.875,14.433
165.9166667,14.433
165.9583333,14.409
166,14.337
166.0416667,14.266
166.0833333,14.146
166.125,14.05
166.1666667,13.93
166.2083333,13.858
166.25,13.786
166.2916667,13.714
166.3333333,13.714
166.375,13.714
166.4166667,13.81
166.4583333,13.954
166.5,14.146
166.5416667,14.337
166.5833333,14.553
166.625,14.768
166.6666667,14.936
166.7083333,15.079
166.75,15.151
166.7916667,15.199
166.8333333,15.199
166.875,15.175
166.9166667,15.175
166.9583333,15.151
167,15.103
167.0416667,15.055
167.0833333,14.96
167.125,14.864
167.1666667,14.768
167.2083333,14.649
167.25,14.577
167.2916667,14.529
167.3333333,14.505
167.375,14.553
167.4166667,14.649
167.4583333,14.792
167.5,14.96
167.5416667,15.175
167.5833333,15.39
167.625,15.581
167.6666667,15.724
167.7083333,15.843
167.75,15.891
167.7916667,15.891
167.8333333,15.867
167.875,15.843
167.9166667,15.796
167.9583333,15.748
168,15.676
168.0416667,15.581
168.0833333,15.461
168.125,15.342
168.1666667,15.199
168.2083333,15.079
168.25,14.96
168.2916667,14.888
168.3333333,14.864
168.375,14.888
168.4166667,14.984
168.4583333,15.127
168.5,15.294
168.5416667,15.485
168.5833333,15.7
168.625,15.891
168.6666667,16.034
168.7083333,16.129
168.75,16.177
168.7916667,16.153
168.8333333,16.106
168.875,16.034
168.9166667,15.986
168.9583333,15.891
169,15.796
169.0416667,15.676
169.0833333,15.533
169.125,15.414
169.1666667,15.27
169.2083333,15.151
169.25,15.031
169.2916667,14.96
169.3333333,14.936
169.375,14.96
169.4166667,15.055
169.4583333,15.199
169.5,15.366
169.5416667,15.581
169.5833333,15.796
169.625,16.01
169.6666667,16.177
169.7083333,16.225
169.75,16.225
169.7916667,16.177
169.8333333,16.082
169.875,15.963
169.9166667,15.867
169.9583333,15.748
170,15.629
170.0416667,15.485
170.0833333,15.318
170.125,15.151
170.1666667,14.984
170.2083333,14.816
170.25,14.697
170.2916667,14.625
170.3333333,14.601
170.375,14.649
170.4166667,14.745
170.4583333,14.888
170.5,15.079
170.5416667,15.27
170.5833333,15.485
170.625,15.652
170.6666667,15.796
170.7083333,15.867
170.75,15.891
170.7916667,15.843
170.8333333,15.772
170.875,15.7
170.9166667,15.605
170.9583333,15.509
171,15.414
171.0416667,15.318
171.0833333,15.175
171.125,15.031
171.1666667,14.888
171.2083333,14.745
171.25,14.625
171.2916667,14.577
171.3333333,14.553
171.375,14.625
171.4166667,14.745
171.4583333,14.912
171.5,15.103
171.5416667,15.342
171.5833333,15.796
171.625,15.939
171.6666667,16.034
171.7083333,16.082
171.75,16.058
171.7916667,16.01
171.8333333,15.915
171.875,15.843
171.9166667,15.748
171.9583333,15.629
172,15.533
172.0416667,15.39
172.0833333,15.247
172.125,15.127
172.1666667,15.008
172.2083333,14.936
172.25,14.912
172.2916667,14.912
172.3333333,14.984
172.375,15.103
172.4166667,15.27
172.4583333,15.485
172.5,15.7
172.5416667,15.915
172.5833333,16.129
172.625,16.249
172.6666667,16.344
172.7083333,16.368
172.75,16.344
172.7916667,16.272
172.8333333,16.201
172.875,16.106
172.9166667,16.01
172.9583333,15.915
173,15.796
173.0416667,15.676
173.0833333,15.533
173.125,15.39
173.1666667,15.27
173.2083333,15.199
173.25,15.151
173.2916667,15.151
173.3333333,15.199
173.375,15.318
173.4166667,15.461
173.4583333,15.652
173.5,15.867
173.5416667,16.082
173.5833333,16.272
173.625,16.392
173.6666667,16.463
173.7083333,16.487
173.75,16.415
173.7916667,16.32
173.8333333,16.201
173.875,16.106
173.9166667,15.986
173.9583333,15.867
174,15.724
174.0416667,15.581
174.0833333,15.461
174.125,15.318
174.1666667,15.223
174.2083333,15.127
174.25,15.079
174.2916667,15.103
174.3333333,15.151
174.375,15.294
174.4166667,15.461
174.4583333,15.652
174.5,15.891
174.5416667,16.106
174.5833333,16.272
174.625,16.415
174.6666667,16.487
174.7083333,16.511
174.75,16.487
174.7916667,16.392
174.8333333,16.296
174.875,16.201
174.9166667,16.082
174.9583333,15.986
175,15.843
175.0416667,15.676
175.0833333,15.533
175.125,15.414
175.1666667,15.318
175.2083333,15.294
175.25,15.27
175.2916667,15.294
175.3333333,15.39
175.375,15.509
175.4166667,15.652
175.4583333,15.819
175.5,15.986
175.5416667,16.177
175.5833333,16.368
175.625,16.511
175.6666667,16.582
175.7083333,16.606
175.75,16.582
175.7916667,16.511
175.8333333,16.415
175.875,16.32
175.9166667,16.225
175.9583333,16.106
176,15.986
176.0416667,15.843
176.0833333,15.7
176.125,15.557
176.1666667,15.438
176.2083333,15.414
176.25,15.438
176.2916667,15.438
176.3333333,15.438
176.375,15.509
176.4166667,15.629
176.4583333,15.819
176.5,16.01
176.5416667,16.201
176.5833333,16.368
176.625,16.511
176.6666667,16.582
176.7083333,16.606
176.75,16.558
176.7916667,16.487
176.8333333,16.415
176.875,16.32
176.9166667,16.225
176.9583333,16.106
177,15.939
177.0416667,15.772
177.0833333,15.629
177.125,15.509
177.1666667,15.414
177.2083333,15.342
177.25,15.318
177.2916667,15.342
177.3333333,15.414
177.375,15.533
177.4166667,15.724
177.4583333,15.891
177.5,16.082
177.5416667,16.249
177.5833333,16.368
177.625,16.415
177.6666667,16.511
177.7083333,16.534
177.75,16.558
177.7916667,16.511
177.8333333,16.415
177.875,16.296
177.9166667,16.201
177.9583333,16.106
178,15.915
178.0416667,15.676
178.0833333,15.509
178.125,15.366
178.1666667,15.247
178.2083333,15.175
178.25,15.151
178.2916667,15.199
178.3333333,15.294
178.375,15.438
178.4166667,15.652
178.4583333,15.843
178.5,16.058
178.5416667,16.272
178.5833333,16.368
178.625,16.487
178.6666667,16.534
178.7083333,16.558
178.75,16.534
178.7916667,16.487
178.8333333,16.392
178.875,16.272
178.9166667,16.177
178.9583333,16.058
179,15.915
179.0416667,15.772
179.0833333,15.629
179.125,15.461
179.1666667,15.294
179.2083333,15.151
179.25,15.031
179.2916667,14.96
179.3333333,14.96
179.375,15.031
179.4166667,15.151
179.4583333,15.223
179.5,15.485
179.5416667,15.748
179.5833333,15.986
179.625,16.177
179.6666667,16.296
179.7083333,16.344
179.75,16.392
179.7916667,16.344
179.8333333,16.296
179.875,16.225
179.9166667,16.153
179.9583333,16.058
180,15.963
180.0416667,15.819
180.0833333,15.676
180.125,15.509
180.1666667,15.342
180.2083333,15.223
180.25,15.127
180.2916667,15.079
180.3333333,15.079
180.375,15.175
180.4166667,15.366
180.4583333,15.581
180.5,15.819
180.5416667,16.058
180.5833333,16.296
180.625,16.463
180.6666667,16.582
180.7083333,16.63
180.75,16.63
180.7916667,16.606
180.8333333,16.558
180.875,16.487
180.9166667,16.415
180.9583333,16.32
181,16.201
181.0416667,16.082
181.0833333,15.915
181.125,15.772
181.1666667,15.605
181.2083333,15.461
181.25,15.342
181.2916667,15.294
181.3333333,15.294
181.375,15.414
181.4166667,15.581
181.4583333,15.819
181.5,16.058
181.5416667,16.32
181.5833333,16.534
181.625,16.725
181.6666667,16.844
181.7083333,16.915
181.75,16.915
181.7916667,16.868
181.8333333,16.773
181.875,16.677
181.9166667,16.534
181.9583333,16.415
182,16.249
182.0416667,16.082
182.0833333,15.891
182.125,15.7
182.1666667,15.533
182.2083333,15.366
182.25,15.247
182.2916667,15.199
182.3333333,15.223
182.375,15.342
182.4166667,15.485
182.4583333,15.724
182.5,15.963
182.5416667,16.225
182.5833333,16.463
182.625,16.654
182.6666667,16.773
182.7083333,16.844
182.75,16.868
182.7916667,16.796
182.8333333,16.725
182.875,16.63
182.9166667,16.511
182.9583333,16.392
183,16.272
183.0416667,16.106
183.0833333,15.939
183.125,15.772
183.1666667,15.605
183.2083333,15.485
183.25,15.366
183.2916667,15.318
183.3333333,15.366
183.375,15.485
183.4166667,15.676
183.4583333,15.891
183.5,16.129
183.5416667,16.392
183.5833333,16.606
183.625,16.796
183.6666667,16.915
183.7083333,16.987
183.75,16.963
183.7916667,16.892
183.8333333,16.796
183.875,16.701
183.9166667,16.582
183.9583333,16.439
184,16.296
184.0416667,16.153
184.0833333,15.986
184.125,15.796
184.1666667,15.605
184.2083333,15.438
184.25,15.318
184.2916667,15.27
184.3333333,15.318
184.375,15.509
184.4166667,15.7
184.4583333,15.915
184.5,16.153
184.5416667,16.368
184.5833333,16.582
184.625,16.749
184.6666667,16.868
184.7083333,16.915
184.75,16.892
184.7916667,16.868
184.8333333,16.796
184.875,16.701
184.9166667,16.606
184.9583333,16.463
185,16.344
185.0416667,16.201
185.0833333,16.034
185.125,15.843
185.1666667,15.676
185.2083333,15.509
185.25,15.39
185.2916667,15.342
185.3333333,15.39
185.375,15.485
185.4166667,15.652
185.4583333,15.819
185.5,15.986
185.5416667,16.177
185.5833333,16.296
185.625,16.463
185.6666667,16.582
185.7083333,16.63
185.75,16.606
185.7916667,16.534
185.8333333,16.439
185.875,16.296
185.9166667,16.177
185.9583333,16.034
186,15.915
186.0416667,15.772
186.0833333,15.605
186.125,15.438
186.1666667,15.294
186.2083333,15.127
186.25,15.008
186.2916667,14.936
186.3333333,14.936
186.375,15.055
186.4166667,15.27
186.4583333,15.509
186.5,15.819
186.5416667,16.058
186.5833333,16.272
186.625,16.439
186.6666667,16.558
186.7083333,16.606
186.75,16.606
186.7916667,16.558
186.8333333,16.463
186.875,16.392
186.9166667,16.272
186.9583333,16.153
187,16.01
187.0416667,15.867
187.0833333,15.7
187.125,15.509
187.1666667,15.366
187.2083333,15.223
187.25,15.103
187.2916667,15.031
187.3333333,15.031
187.375,15.127
187.4166667,15.294
187.4583333,15.509
187.5,15.772
187.5416667,16.034
187.5833333,16.272
187.625,16.487
187.6666667,16.606
187.7083333,16.677
187.75,16.677
187.7916667,16.63
187.8333333,16.534
187.875,16.439
187.9166667,16.32
187.9583333,16.201
188,16.058
188.0416667,15.891
188.0833333,15.724
188.125,15.509
188.1666667,15.342
188.2083333,15.175
188.25,15.055
188.2916667,15.008
188.3333333,15.008
188.375,15.127
188.4166667,15.294
188.4583333,15.509
188.5,15.772
188.5416667,16.034
188.5833333,16.272
188.625,16.463
188.6666667,16.582
188.7083333,16.654
188.75,16.677
188.7916667,16.654
188.8333333,16.606
188.875,16.511
188.9166667,16.439
188.9583333,16.32
189,16.201
189.0416667,16.058
189.0833333,15.891
189.125,15.748
189.1666667,15.557
189.2083333,15.414
189.25,15.294
189.2916667,15.223
189.3333333,15.247
189.375,15.366
189.4166667,15.557
189.4583333,15.772
189.5,16.01
189.5416667,16.272
189.5833333,16.487
189.625,16.677
189.6666667,16.82
189.7083333,16.892
189.75,16.892
189.7916667,16.868
189.8333333,16.82
189.875,16.725
189.9166667,16.63
189.9583333,16.487
190,16.368
190.0416667,16.225
190.0833333,16.082
190.125,15.939
190.1666667,15.796
190.2083333,15.676
190.25,15.605
190.2916667,15.581
190.3333333,15.652
190.375,15.796
190.4166667,16.01
190.4583333,16.225
190.5,16.511
190.5416667,16.773
190.5833333,17.034
190.625,17.225
190.6666667,17.344
190.7083333,17.391
190.75,17.415
190.7916667,17.368
190.8333333,17.296
190.875,17.225
190.9166667,17.106
190.9583333,16.963
191,16.82
191.0416667,16.654
191.0833333,16.463
191.125,16.272
191.1666667,16.106
191.2083333,15.939
191.25,15.819
191.2916667,15.748
191.3333333,15.772
191.375,15.915
191.4166667,16.129
191.4583333,16.32
191.5,16.511
191.5416667,16.725
191.5833333,16.939
191.625,17.058
191.6666667,17.13
191.7083333,17.177
191.75,17.177
191.7916667,17.153
191.8333333,17.106
191.875,17.034
191.9166667,16.915
191.9583333,16.796
192,16.654
192.0416667,16.487
192.0833333,16.32
192.125,16.153
192.1666667,15.963
192.2083333,15.819
192.25,15.7
192.2916667,15.652
192.3333333,15.676
192.375,15.819
192.4166667,16.01
192.4583333,16.249
192.5,16.511
192.5416667,16.749
192.5833333,16.963
192.625,17.082
192.6666667,17.153
192.7083333,17.201
192.75,17.201
192.7916667,17.153
192.8333333,17.058
192.875,16.963
192.9166667,16.82
192.9583333,16.677
193,16.511
193.0416667,16.32
193.0833333,16.129
193.125,15.915
193.1666667,15.7
193.2083333,15.509
193.25,15.438
193.2916667,15.438
193.3333333,15.485
193.375,15.605
193.4166667,15.772
193.4583333,15.891
193.5,16.034
193.5416667,16.249
193.5833333,16.439
193.625,16.606
193.6666667,16.725
193.7083333,16.773
193.75,16.749
193.7916667,16.701
193.8333333,16.63
193.875,16.534
193.9166667,16.392
193.9583333,16.272
194,16.153
194.0416667,16.01
194.0833333,15.843
194.125,15.676
194.1666667,15.533
194.2083333,15.39
194.25,15.294
194.2916667,15.247
194.3333333,15.27
194.375,15.366
194.4166667,15.557
194.4583333,15.772
194.5,15.986
194.5416667,16.225
194.5833333,16.463
194.625,16.654
194.6666667,16.773
194.7083333,16.82
194.75,16.844
194.7916667,16.82
194.8333333,16.773
194.875,16.725
194.9166667,16.654
194.9583333,16.558
195,16.415
195.0416667,16.272
195.0833333,16.082
195.125,15.891
195.1666667,15.724
195.2083333,15.605
195.25,15.533
195.2916667,15.438
195.3333333,15.414
195.375,15.485
195.4166667,15.676
195.4583333,15.939
195.5,16.225
195.5416667,16.487
195.5833333,16.725
195.625,16.939
195.6666667,17.082
195.7083333,17.153
195.75,17.177
195.7916667,17.153
195.8333333,17.13
195.875,17.058
195.9166667,16.987
195.9583333,16.868
196,16.749
196.0416667,16.582
196.0833333,16.415
196.125,16.225
196.1666667,16.058
196.2083333,15.891
196.25,15.772
196.2916667,15.7
196.3333333,15.7
196.375,15.819
196.4166667,16.034
196.4583333,16.249
196.5,16.487
196.5416667,16.749
196.5833333,16.963
196.625,17.153
196.6666667,17.249
196.7083333,17.32
196.75,17.344
196.7916667,17.32
196.8333333,17.249
196.875,17.177
196.9166667,17.082
196.9583333,16.987
197,16.844
197.0416667,16.677
197.0833333,16.487
197.125,16.296
197.1666667,16.106
197.2083333,15.939
197.25,15.819
197.2916667,15.748
197.3333333,15.748
197.375,15.867
197.4166667,16.082
197.4583333,16.32
197.5,16.558
197.5416667,16.82
197.5833333,17.058
197.625,17.249
197.6666667,17.368
197.7083333,17.463
197.75,17.486
197.7916667,17.463
197.8333333,17.415
197.875,17.368
197.9166667,17.296
197.9583333,17.201
198,17.058
198.0416667,16.892
198.0833333,16.725
198.125,16.534
198.1666667,16.344
198.2083333,16.201
198.25,16.082
198.2916667,16.034
198.3333333,16.034
198.375,16.153
198.4166667,16.32
198.4583333,16.558
198.5,16.796
198.5416667,17.082
198.5833333,17.463
198.625,17.724
198.6666667,17.843
198.7083333,17.915
198.75,17.938
198.7916667,17.915
198.8333333,17.843
198.875,17.748
198.9166667,17.653
198.9583333,17.534
199,17.368
199.0416667,17.13
199.0833333,16.892
199.125,16.677
199.1666667,16.463
199.2083333,16.296
199.25,16.153
199.2916667,16.106
199.3333333,16.129
199.375,16.272
199.4166667,16.487
199.4583333,16.749
199.5,16.987
199.5416667,17.249
199.5833333,17.368
199.625,17.51
199.6666667,17.629
199.7083333,17.677
199.75,17.724
199.7916667,17.677
199.8333333,17.605
199.875,17.486
199.9166667,17.344
199.9583333,17.177
200,16.987
200.0416667,16.844
200.0833333,16.701
200.125,16.558
200.1666667,16.415
200.2083333,16.296
200.25,16.201
200.2916667,16.153
200.3333333,16.177
200.375,16.344
200.4166667,16.463
200.4583333,16.773
200.5,16.939
200.5416667,17.249
200.5833333,17.463
200.625,17.677
200.6666667,17.772
200.7083333,17.819
200.75,17.843
200.7916667,17.819
200.8333333,17.772
200.875,17.724
200.9166667,17.653
200.9583333,17.558
201,17.486
201.0416667,17.391
201.0833333,17.272
201.125,17.13
201.1666667,16.939
201.2083333,16.773
201.25,16.63
201.2916667,16.534
201.3333333,16.534
201.375,16.606
201.4166667,16.773
201.4583333,16.987
201.5,17.225
201.5416667,17.486
201.5833333,17.653
201.625,17.796
201.6666667,17.867
201.7083333,17.915
201.75,17.938
201.7916667,17.915
201.8333333,17.843
201.875,17.772
201.9166667,17.701
201.9583333,17.582
202,17.463
202.0416667,17.32
202.0833333,17.153
202.125,16.987
202.1666667,16.82
202.2083333,16.677
202.25,16.558
202.2916667,16.487
202.3333333,16.487
202.375,16.558
202.4166667,16.749
202.4583333,16.963
202.5,17.201
202.5416667,17.439
202.5833333,17.677
202.625,17.843
202.6666667,17.938
202.7083333,18.01
202.75,18.01
202.7916667,18.01
202.8333333,17.938
202.875,17.891
202.9166667,17.819
202.9583333,17.701
203,17.582
203.0416667,17.439
203.0833333,17.249
203.125,17.011
203.1666667,16.82
203.2083333,16.654
203.25,16.558
203.2916667,16.511
203.3333333,16.511
203.375,16.606
203.4166667,16.749
203.4583333,16.963
203.5,17.201
203.5416667,17.439
203.5833333,17.653
203.625,17.819
203.6666667,17.915
203.7083333,17.986
203.75,18.01
203.7916667,17.986
203.8333333,17.962
203.875,17.915
203.9166667,17.867
203.9583333,17.796
204,17.724
204.0416667,17.605
204.0833333,17.463
204.125,17.32
204.1666667,17.177
204.2083333,17.034
204.25,16.939
204.2916667,16.868
204.3333333,16.892
204.375,16.987
204.4166667,17.153
204.4583333,17.391
204.5,17.653
204.5416667,17.891
204.5833333,18.129
204.625,18.319
204.6666667,18.366
204.7083333,18.319
204.75,18.295
204.7916667,18.271
204.8333333,18.2
204.875,18.105
204.9166667,17.986
204.9583333,17.819
205,17.677
205.0416667,17.534
205.0833333,17.368
205.125,17.225
205.1666667,17.058
205.2083333,16.892
205.25,16.749
205.2916667,16.701
205.3333333,16.773
205.375,16.915
205.4166667,17.058
205.4583333,17.249
205.5,17.486
205.5416667,17.796
205.5833333,18.057
205.625,18.271
205.6666667,18.39
205.7083333,18.438
205.75,18.461
205.7916667,18.414
205.8333333,18.343
205.875,18.247
205.9166667,18.152
205.9583333,18.01
206,17.867
206.0416667,17.701
206.0833333,17.51
206.125,17.32
206.1666667,17.13
206.2083333,16.963
206.25,16.82
206.2916667,16.749
206.3333333,16.725
206.375,16.82
206.4166667,16.987
206.4583333,17.201
206.5,17.439
206.5416667,17.701
206.5833333,17.938
206.625,18.129
206.6666667,18.247
206.7083333,18.295
206.75,18.295
206.7916667,18.224
206.8333333,18.152
206.875,18.057
206.9166667,17.938
206.9583333,17.796
207,17.629
207.0416667,17.463
207.0833333,17.272
207.125,17.058
207.1666667,16.892
207.2083333,16.749
207.25,16.63
207.2916667,16.534
207.3333333,16.534
207.375,16.654
207.4166667,16.82
207.4583333,17.058
207.5,17.368
207.5416667,17.582
207.5833333,17.819
207.625,18.01
207.6666667,18.129
207.7083333,18.176
207.75,18.176
207.7916667,18.152
207.8333333,18.057
207.875,17.962
207.9166667,17.843
207.9583333,17.701
208,17.534
208.0416667,17.344
208.0833333,17.153
208.125,16.963
208.1666667,16.796
208.2083333,16.654
208.25,16.534
208.2916667,16.487
208.3333333,16.511
208.375,16.606
208.4166667,16.796
208.4583333,17.011
208.5,17.272
208.5416667,17.534
208.5833333,17.772
208.625,17.962
208.6666667,18.081
208.7083333,18.129
208.75,18.129
208.7916667,18.081
208.8333333,18.01
208.875,17.891
208.9166667,17.772
208.9583333,17.629
209,17.486
209.0416667,17.272
209.0833333,17.082
209.125,16.868
209.1666667,16.701
209.2083333,16.534
209.25,16.392
209.2916667,16.32
209.3333333,16.296
209.375,16.392
209.4166667,16.582
209.4583333,16.796
209.5,17.034
209.5416667,17.296
209.5833333,17.51
209.625,17.653
209.6666667,17.748
209.7083333,17.796
209.75,17.796
209.7916667,17.724
209.8333333,17.653
209.875,17.534
209.9166667,17.415
209.9583333,17.272
210,17.13
210.0416667,16.939
210.0833333,16.749
210.125,16.582
210.1666667,16.415
210.2083333,16.272
210.25,16.153
210.2916667,16.106
210.3333333,16.106
210.375,16.177
210.4166667,16.344
210.4583333,16.558
210.5,16.796
210.5416667,17.034
210.5833333,17.249
210.625,17.415
210.6666667,17.415
210.7083333,17.439
210.75,17.463
210.7916667,17.463
210.8333333,17.415
210.875,17.32
210.9166667,17.201
210.9583333,17.058
211,16.892
211.0416667,16.701
211.0833333,16.511
211.125,16.32
211.1666667,16.225
211.2083333,16.153
211.25,16.034
211.2916667,15.939
211.3333333,15.915
211.375,15.986
211.4166667,16.129
211.4583333,16.272
211.5,16.487
211.5416667,16.677
211.5833333,16.844
211.625,16.939
211.6666667,16.892
211.7083333,16.844
211.75,16.844
211.7916667,16.844
211.8333333,16.82
211.875,16.773
211.9166667,16.701
211.9583333,16.606
212,16.463
212.0416667,16.225
212.0833333,15.986
212.125,15.796
212.1666667,15.629
212.2083333,15.461
212.25,15.342
212.2916667,15.294
212.3333333,15.366
212.375,15.461
212.4166667,15.629
212.4583333,15.819
212.5,16.034
212.5416667,16.392
212.5833333,16.796
212.625,17.058
212.6666667,17.153
212.7083333,17.201
212.75,17.13
212.7916667,16.963
212.8333333,16.82
212.875,16.725
212.9166667,16.63
212.9583333,16.511
213,16.368
213.0416667,16.201
213.0833333,16.01
213.125,15.843
213.1666667,15.676
213.2083333,15.509
213.25,15.39
213.2916667,15.318
213.3333333,15.318
213.375,15.39
213.4166667,15.581
213.4583333,15.819
213.5,16.058
213.5416667,16.32
213.5833333,16.558
213.625,16.749
213.6666667,16.868
213.7083333,16.939
213.75,16.963
213.7916667,16.939
213.8333333,16.892
213.875,16.82
213.9166667,16.725
213.9583333,16.606
214,16.463
214.0416667,16.32
214.0833333,16.153
214.125,15.963
214.1666667,15.796
214.2083333,15.629
214.25,15.509
214.2916667,15.438
214.3333333,15.438
214.375,15.509
214.4166667,15.7
214.4583333,15.915
214.5,16.177
214.5416667,16.415
214.5833333,16.654
214.625,16.844
214.6666667,16.963
214.7083333,17.034
214.75,17.058
214.7916667,17.058
214.8333333,17.011
214.875,16.939
214.9166667,16.844
214.9583333,16.725
215,16.582
215.0416667,16.415
215.0833333,16.249
215.125,16.058
215.1666667,15.915
215.2083333,15.796
215.25,15.7
215.2916667,15.652
215.3333333,15.652
215.375,15.748
215.4166667,15.891
215.4583333,16.082
215.5,16.32
215.5416667,16.558
215.5833333,16.796
215.625,16.963
215.6666667,17.082
215.7083333,17.153
215.75,17.177
215.7916667,17.153
215.8333333,17.106
215.875,17.034
215.9166667,16.963
215.9583333,16.844
216,16.701
216.0416667,16.558
216.0833333,16.368
216.125,16.201
216.1666667,16.034
216.2083333,15.915
216.25,15.796
216.2916667,15.724
216.3333333,15.7
216.375,15.796
216.4166667,15.963
216.4583333,16.177
216.5,16.392
216.5416667,16.654
216.5833333,16.868
216.625,17.058
216.6666667,17.177
216.7083333,17.249
216.75,17.272
216.7916667,17.249
216.8333333,17.201
216.875,17.13
216.9166667,17.034
216.9583333,16.939
217,16.796
217.0416667,16.654
217.0833333,16.487
217.125,16.32
217.1666667,16.153
217.2083333,16.01
217.25,15.915
217.2916667,15.843
217.3333333,15.819
217.375,15.891
217.4166667,16.058
217.4583333,16.272
217.5,16.534
217.5416667,16.773
217.5833333,17.011
217.625,17.177
217.6666667,17.296
217.7083333,17.344
217.75,17.368
217.7916667,17.32
217.8333333,17.225
217.875,17.153
217.9166667,17.034
217.9583333,16.915
218,16.773
218.0416667,16.606
218.0833333,16.392
218.125,16.201
218.1666667,16.01
218.2083333,15.867
218.25,15.724
218.2916667,15.652
218.3333333,15.629
218.375,15.7
218.4166667,15.891
218.4583333,16.129
218.5,16.368
218.5416667,16.606
218.5833333,16.844
218.625,17.011
218.6666667,17.13
218.7083333,17.177
218.75,17.177
218.7916667,17.106
218.8333333,17.058
218.875,16.987
218.9166667,16.892
218.9583333,16.773
219,16.63
219.0416667,16.487
219.0833333,16.344
219.125,16.225
219.1666667,16.153
219.2083333,16.058
219.25,15.939
219.2916667,15.867
219.3333333,15.843
219.375,15.891
219.4166667,15.986
219.4583333,16.058
219.5,16.225
219.5416667,16.439
219.5833333,16.654
219.625,16.796
219.6666667,16.892
219.7083333,16.939
219.75,16.939
219.7916667,16.892
219.8333333,16.844
219.875,16.749
219.9166667,16.654
219.9583333,16.534
220,16.392
220.0416667,16.225
220.0833333,16.034
220.125,15.843
220.1666667,15.676
220.2083333,15.509
220.25,15.414
220.2916667,15.342
220.3333333,15.342
220.375,15.414
220.4166667,15.581
220.4583333,15.819
220.5,16.082
220.5416667,16.344
220.5833333,16.558
220.625,16.725
220.6666667,16.82
220.7083333,16.868
220.75,16.892
220.7916667,16.844
220.8333333,16.796
220.875,16.725
220.9166667,16.63
220.9583333,16.534
221,16.415
221.0416667,16.272
221.0833333,16.129
221.125,15.963
221.1666667,15.796
221.2083333,15.676
221.25,15.557
221.2916667,15.485
221.3333333,15.485
221.375,15.557
221.4166667,15.724
221.4583333,15.939
221.5,16.177
221.5416667,16.415
221.5833333,16.654
221.625,16.844
221.6666667,16.963
221.7083333,17.011
221.75,17.034
221.7916667,17.011
221.8333333,16.963
221.875,16.892
221.9166667,16.796
221.9583333,16.701
222,16.582
222.0416667,16.439
222.0833333,16.272
222.125,16.106
222.1666667,15.939
222.2083333,15.796
222.25,15.676
222.2916667,15.605
222.3333333,15.629
222.375,15.748
222.4166667,15.939
222.4583333,16.201
222.5,16.439
222.5416667,16.677
222.5833333,16.892
222.625,17.082
222.6666667,17.225
222.7083333,17.272
222.75,17.296
