elev_true,sed_temp,water_temp
966.2600000000001,12.626999999999999,12.626999999999999
962.235,11.73625,11.73625
959.1600000000001,10.9112,10.9112
956.2266666666666,8.185333333333334,8.185333333333334
953.635,10.43075,10.43075
950.86,11.5835,11.5835
948.1266666666667,11.426,11.426
943.96,11.056,11.056
941.36,10.626714285714286,10.626714285714286
936.91,11.3055,11.3055
934.7599999999999,8.0,8.0
931.2933333333334,9.610999999999999,9.610999999999999
929.51,9.985999999999999,9.985999999999999
926.41,11.1665,11.1665
924.1099999999999,10.9725,10.9725
919.8599999999999,10.9165,10.9165
917.06,11.018333333333333,11.018333333333333
911.2599999999999,10.740666666666668,10.740666666666668
905.11,10.694500000000001,10.694500000000001
902.9266666666666,10.963,10.963
898.66,10.6665,10.6665
896.06,10.722,10.722
893.56,10.639,10.639
890.01,10.667,10.667
887.86,10.6115,10.6115
885.26,10.778,10.778
881.11,10.5835,10.5835
878.6600000000001,10.611,10.611
876.36,10.556,10.556
869.385,10.55575,10.55575
863.86,10.556,10.556
857.36,10.4445,10.4445
849.76,10.444,10.444
847.46,10.333,10.333
845.5933333333334,10.333333333333334,10.333333333333334
843.06,10.25,10.25
834.66,10.25,10.25
827.46,9.944,9.944
824.51,10.1115,10.1115
821.6933333333333,9.851999999999999,9.851999999999999
812.76,9.056,9.056
808.96,9.8055,9.8055
806.16,9.444,9.444
800.41,9.7775,9.7775
794.96,8.389,8.389
792.36,9.5,9.5
783.86,9.167,9.167
782.86,8.333,8.333
778.3933333333334,8.981666666666666,8.981666666666666
776.96,9.167,9.167
770.06,8.833,8.833
765.46,8.778,8.778
761.56,8.833,8.833
754.36,8.833,8.833
748.46,8.722,8.722
745.46,8.778,8.778
736.56,8.722,8.722
732.6600000000001,8.667,8.667
731.36,8.722,8.722
726.06,8.667,8.667
707.36,8.667,8.667
704.1600000000001,8.667,8.667
699.56,8.611,8.611
677.26,8.611,8.611
665.76,8.5835,8.5835
641.1600000000001,8.556,8.556
638.86,8.556,8.556
623.06,8.5,8.5
610.96,8.556,8.556
605.06,8.556,8.556
