elev_true,sed_temp,water_temp
1014.6099999999999,11.33342857142857,11.33342857142857
1009.01,10.889,10.889
998.21,11.055666666666667,11.055666666666667
996.085,11.0835,11.0835
993.31,10.778,10.778
981.2766666666666,11.037333333333331,11.037333333333331
978.1766666666666,10.981333333333334,10.981333333333334
973.91,11.056,11.056
965.11,11.0,11.0
962.81,10.722,10.722
959.21,10.278,10.278
955.91,9.833,9.833
953.3433333333334,9.074,9.074
951.31,8.333,8.333
947.39,9.689,9.689
945.51,9.416500000000001,9.416500000000001
941.81,6.444,6.444
939.51,6.0,6.0
934.7433333333333,7.5923333333333325,7.5923333333333325
927.01,8.361,8.361
916.51,11.056,11.056
912.21,11.056,11.056
908.96,11.0,11.0
902.71,11.0,11.0
899.96,10.9165,10.9165
886.96,10.6665,10.6665
883.71,10.472000000000001,10.472000000000001
881.71,10.333,10.333
878.61,10.305499999999999,10.305499999999999
875.46,10.222,10.222
872.21,10.167,10.167
869.0766666666667,10.148,10.148
863.41,10.0,10.0
860.11,10.056,10.056
858.1099999999999,10.027999999999999,10.027999999999999
854.66,9.833,9.833
847.6099999999999,9.4165,9.4165
844.71,9.833,9.833
842.51,9.361,9.361
836.46,9.0835,9.0835
831.91,8.278,8.278
828.2433333333333,9.592666666666668,9.592666666666668
825.61,9.611,9.611
819.71,9.556,9.556
813.21,8.222,8.222
809.11,8.944333333333333,8.944333333333333
804.31,9.222,9.222
791.81,9.167,9.167
788.61,9.0,9.0
784.91,9.056,9.056
776.26,9.027999999999999,9.027999999999999
768.91,8.889,8.889
752.51,8.833,8.833
746.61,9.0,9.0
731.11,8.778,8.778
719.31,8.833,8.833
693.11,8.667,8.667
686.21,8.778,8.778
662.9100000000001,8.667,8.667
648.81,8.778,8.778
619.9100000000001,8.667,8.667
618.11,8.778,8.778
599.61,8.667,8.667
