elev_true,sed_temp,water_temp
492.9021471171875,9.859999999999998,9.859999999999998
484.0438791171875,9.830000000000002,9.830000000000002
472.8890231171875,9.8,9.8
468.6239311171875,9.79,9.79
455.8286551171875,9.79,9.79
440.7367911171875,9.759999999999998,9.759999999999998
419.0832471171875,9.759999999999998,9.759999999999998
395.1331151171875,9.749999999999998,9.749999999999998
383.9782591171875,9.739999999999998,9.739999999999998
369.5425631171875,9.730000000000002,9.730000000000002
350.5136911171875,9.739999999999998,9.739999999999998
