date, balance_flow [cfs]
59452500,438.824271757,
59452560,438.26497843,
59452620,436.824271786,
59452680,437.264978444,
59452740,437.824271772,
59452800,437.264978444,
59452860,438.824271757,
59452920,437.264978444,
59452980,438.824271757,
59453040,440.264978401,
59453100,438.824271757,
59453160,439.264978415,
59453220,439.264978415,
59453280,229.166489186,
59453340,18.0679999711,
59453400,18.0679999706,
59453460,18.508706629,
59453520,16.0679999994,
59453580,17.0679999849,
59453640,18.508706629,
59453700,18.0679999706,
59453760,21.5087065859,
59453820,24.0679998842,
59453880,22.067999913,
59453940,21.5087065859,
59454000,20.0679999418,
59454060,21.5087065858,
59454120,23.0679998986,
59454180,19.0679999568,
59454240,-154.49129088,
59454300,-1456.93197879,
59454360,-1501.93197814,
59454420,-1555.49127071,
59454480,-2525.9319634,
59454540,-2478.49125742,
59454600,-130.931997884,
59454660,20.0679999418,
59454720,281.474355348,
59454780,530.439977137,
59454840,531.439977123,
59454900,531.439977123,
59454960,534.43997708,
59455020,533.439977094,
59455080,533.439977094,
59455140,534.43997708,
59455200,533.439977094,
59455260,532.439977109,
59455320,533.439977094,
59455380,532.439977109,
59455440,532.439977109,
59455500,533.439977094,
59455560,535.439977065,
59455620,534.43997708,
59455680,534.43997708,
59455740,533.439977094,
59455800,532.999270436,
59455860,532.439977109,
59455920,531.439977123,
59455980,534.43997708,
59456040,533.439977094,
59456100,532.439977109,
59456160,476.721672933,
59456220,377.121968209,
59456280,374.56267491,
59456340,375.121968238,
59456400,374.56267491,
59456460,374.121968252,
59456520,375.562674896,
59456580,377.121968209,
59456640,374.56267491,
59456700,376.121968223,
59456760,376.562674882,
59456820,376.121968223,
59456880,375.562674896,
59456940,374.121968252,
59457000,375.562674896,
59457060,376.121968223,
59457120,106.562678769,
59457180,-2130.87799568,
59457240,-2034.4372904,
59457300,-1868.43729279,
59457360,-1804.87800037,
59457420,-1957.43729151,
59457480,216.121970527,
59457540,374.56267491,
59457600,337.017646734,
59457660,296.472634191,
59457720,296.472634192,
59457780,296.913340849,
59457840,296.472634192,
59457900,296.913340849,
59457960,297.472634177,
59458020,296.472634191,
59458080,295.913340864,
59458140,296.472634191,
59458200,297.913340835,
59458260,296.472634191,
59458320,297.913340835,
59458380,296.472634192,
59458440,296.472634191,
59458500,297.913340835,
59458560,67.4726374887,
59458620,-1730.08662996,
59458680,-1776.52733596,
59458740,-1771.52733603,
59458800,-1705.08663032,
59458860,157.472636193,
59458920,295.913340864,
59458980,296.472634192,
59459040,149.972166824,
59459100,12.9123961641,
59459160,11.4716895212,
59459220,11.4716895206,
59459280,10.4716895356,
59459340,12.4716895062,
59459400,10.9123961935,
59459460,13.4716894919,
59459520,13.4716894919,
59459580,11.4716895211,
59459640,12.4716895063,
59459700,12.4716895062,
59459760,12.9123961647,
59459820,11.4716895206,
59459880,12.4716895067,
59459940,9.47168954945,
59460000,-227.528307038,
59460060,-2000.08757485,
59460120,-2051.52828077,
59460180,-1985.52828172,
59460240,-118.528308608,
59460300,13.4716894923,
59460360,13.9123961498,
59460420,13.4716894923,
59460480,273.454981006,
59460540,538.878975833,
59460600,538.878975833,
59460660,537.43826919,
59460720,536.878975862,
59460780,538.878975833,
59460840,537.43826919,
59460900,537.878975848,
59460960,537.878975848,
59461020,537.878975848,
59461080,537.438269189,
59461140,537.878975848,
59461200,537.878975848,
59461260,535.438269219,
59461320,536.878975862,
59461380,537.878975848,
59461440,535.438269219,
59461500,536.878975862,
59461560,536.878975862,
59461620,537.878975847,
59461680,538.438269175,
59461740,537.878975848,
59461800,538.878975833,
59461860,537.438269189,
59461920,278.421340915,
59461980,15.9637060251,
59462040,15.9637060246,
59462100,17.9637059958,
59462160,15.5229993666,
59462220,15.9637060246,
59462280,16.9637060102,
59462340,16.9637060102,
59462400,16.9637060102,
59462460,17.9637059957,
59462520,16.5229993523,
59462580,17.9637059958,
59462640,17.9637059957,
59462700,15.9637060246,
59462760,14.963706039,
59462820,16.9637060102,
59462880,-214.476997322,
59462940,-1989.03626511,
59463000,-2059.0362641,
59463060,-2142.0362629,
59463120,-2003.0362649,
59463180,-1882.03626665,
59463240,-1846.47697382,
59463300,-130.036291873,
59463360,286.201837344,
59463420,561.439965318,
59463480,560.439965332,
59463540,559.439965347,
59463600,560.439965332,
59463660,560.439965332,
59463720,560.439965332,
59463780,560.439965332,
59463840,559.439965347,
59463900,560.439965332,
59463960,559.439965347,
59464020,558.439965361,
59464080,559.439965347,
59464140,561.439965318,
59464200,560.439965332,
59464260,560.439965332,
59464320,561.439965318,
59464380,558.439965361,
59464440,560.439965332,
59464500,559.439965347,
59464560,560.439965332,
59464620,558.439965361,
59464680,559.439965347,
59464740,557.999258703,
59464800,284.150536514,
59464860,2.97968866513,
59464920,4.42039530905,
59464980,3.97968865117,
59465040,2.42039533794,
59465100,3.97968865117,
59465160,4.42039530914,
59465220,4.42039530914,
59465280,4.97968863624,
59465340,4.42039530914,
59465400,4.97968863677,
59465460,4.42039530914,
59465520,3.97968865064,
59465580,-191.579601869,
59465640,-1252.02029326,
59465700,-1289.57958606,
59465760,-1300.02029257,
59465820,-1308.57958579,
59465880,-1830.02028494,
59465940,-1855.57957791,
59466000,-1861.57957782,
59466060,-1782.02028563,
59466120,-117.579602934,
59466180,4.97968863633,
59466240,276.709814518,
59466300,556.439955722,
59466360,557.439955707,
59466420,556.439955721,
